alpha,delta,u,g,r,i,z,redshift,class
18.65647325607369,-70.07029320126318,18.604475429059324,17.35972534570507,16.85314288407715,16.452951869524473,16.191387657367034,0.3181521919406263,GALAXY
121.1775401498114,-13.941282903849967,22.509784774087688,21.693232308934483,21.07790020871751,20.78616324996549,20.48670020074068,0.6610346474826557,GALAXY
48.389283698030724,-82.43555846914705,17.940544850548154,16.73837741310574,16.390848259643334,16.1187535507097,15.792431033868333,0.6826727149580553,GALAXY
22.814989370196386,43.18274173804747,21.060773928588986,20.317938289234156,19.42774218284524,19.438430342122768,19.25357407653261,0.5326042160754783,GALAXY
356.38568366038027,75.25377939584712,21.00396334897768,20.204100808440288,19.6842263349488,19.131266564102727,19.222124108088295,0.07291965193746501,GALAXY
116.04738419090027,-39.5932806809119,19.77707880199444,19.323993793867274,18.73283829324033,18.47017690904647,18.38046413273051,0.522469083601098,GALAXY
291.5548005076686,64.50150182384175,21.151607645536785,20.37995119042319,19.808223844045397,19.4312172463845,19.554038212013793,0.754661671025338,GALAXY
91.67063571495498,-37.400718516858404,21.996558811730843,21.452413308161006,20.751169905875372,20.41028801536011,20.211443412868487,0.4167943013600614,GALAXY
245.34098000061454,73.93862909590473,18.666456114728323,17.986471072662585,17.225497926437633,17.069319780505296,16.711310014974707,0.2790549905626838,GALAXY
273.68202956028716,45.71314264742111,19.44335450106889,18.828669477592378,17.823405431735832,17.705947658272944,17.486378075215896,0.05129833409504252,GALAXY
214.42994661882395,54.883219831458945,19.149253602991397,18.168212222074956,17.764345279124754,17.390500202565182,17.402759568271005,0.25140540286898233,GALAXY
169.76742787805702,-86.75881999191819,20.866322705486933,19.545714083060922,18.99742193165858,18.77363793188136,18.656628592096656,0.6682867009727186,GALAXY
148.26272909301667,83.30586427332466,20.577693257058634,19.341697236123743,18.823900693503187,18.536412368903314,18.468095525690043,0.1772562549849529,GALAXY
125.59257595547831,40.800778572658174,18.539446937748657,17.533831814572146,17.092360904540364,16.768378313195726,16.757080343009584,0.41822147550265093,GALAXY
334.6304919292173,-35.144802830496005,22.323350528189216,21.348869724355257,20.809706071750544,20.563023673247457,20.227769553198378,0.7609692330855883,GALAXY
299.0229868035825,59.29103967459244,22.382167274868266,21.55579930504325,21.058096194861985,20.767399901807142,20.635339751415273,0.3768220783881708,GALAXY
347.4096878399445,-39.32618428531261,18.697961967750963,18.243542649240702,17.69411922188343,17.35613773858171,17.446853838191455,0.41854878620426306,GALAXY
44.7470004547961,67.09569112190303,20.00059595401257,19.005147718615714,18.39797571181997,18.10948314545115,17.874595884119152,0.3811778936371032,GALAXY
263.11229107331195,-69.73552972585134,19.399064701456716,18.641608140456622,18.21229015794468,17.796356804040016,17.61632087912935,0.7841324018980805,GALAXY
337.80256445557364,36.663475942943236,18.804640680342448,18.341229776513046,17.540580865935343,17.17982741407275,17.15475195191187,0.698963790359799,GALAXY
65.24390381963765,7.325725796083859,19.76853142284972,18.607799695349737,17.73783968026871,17.53808059812314,17.59526225443259,0.5757699851603129,GALAXY
23.938656252039898,-72.62379536482065,18.39310735417309,17.600248483646862,16.999414569549483,16.79573728629372,16.664961685418014,0.42694004516441286,GALAXY
266.8034337444213,-46.459110913408985,20.789932446435987,19.672036195378404,19.234687783576298,19.16427765140234,18.812701554364978,0.7889333420148209,GALAXY
206.8103207447683,-87.76727347008334,23.37525427342526,22.015072394763404,21.438985270606505,21.226790784981095,21.048684358749448,0.4848553056606404,GALAXY
303.05835963297795,-5.621766216388949,21.802850850912904,20.818079136213015,20.337808070335452,19.97406092106805,19.73057160668831,0.4462556013373388,GALAXY
50.31805558546422,-35.77225306319993,21.392620659799242,20.33327425511462,19.825149903168043,19.77136680640521,19.70932253877026,0.33472728290928594,GALAXY
286.29623226956045,17.704347173596588,19.77028151588809,18.690847866936483,18.12041580134834,18.11536889165639,18.059216492982888,0.40275151454746866,GALAXY
72.58583521718803,-36.49719461244891,18.28436258505955,17.639798012395904,17.17246612771544,16.827619341110154,16.72218809359564,0.5139650867679357,GALAXY
58.91613943165362,-36.014559928742756,21.99159833492716,21.170825840511306,20.52120153532375,20.255904117540908,20.159259440166664,0.1460334712663459,GALAXY
59.13568725515746,43.77477577168861,19.09091625122563,18.297011332112348,17.775249413248105,17.46208285137206,17.328224268631452,0.6403751195101071,GALAXY
293.2468992832976,-81.33428952389637,20.758239971459226,19.99610469829891,19.391089802402995,19.022405330989187,18.974889285227185,0.5441520129951511,GALAXY
239.47099945063204,72.52109913455772,21.85512928494207,20.855121419009187,20.19647314053239,19.89363110916584,19.78600956875568,0.7683341848172519,GALAXY
188.30355291688295,63.40749739041266,21.44863332178938,20.69532723813149,20.040030896763497,19.90042328827768,19.511029158094093,0.3863072518605493,GALAXY
129.1789742844609,30.20484298075317,22.931083473906952,21.949396639250565,21.51220167886154,21.18288154022734,21.114017957162016,0.7541732430382587,GALAXY
315.79219469271897,16.77988261932917,18.187604808528505,17.221266246100686,16.648430803681155,16.38843297956916,16.053198110272735,0.7295279951028596,GALAXY
141.28023867214873,70.61444966513741,22.630635347074808,21.798668055028024,20.994475577315995,20.633574643623096,20.53992524809179,0.713339020119681,GALAXY
293.97579820976773,-56.6405676848314,20.053227388633182,18.994304846733325,18.548853595776297,18.246646609328124,17.978701951652255,0.30006731340072085,GALAXY
158.08856708527864,-75.78555080565084,17.902051567016542,16.909101927663222,16.316863977427342,16.203825437893126,16.112823533589708,0.5661093667889864,GALAXY
135.69999459296673,-46.88816941628314,20.72337433994825,19.60662329944534,19.077900291024775,18.597780435949996,18.58589666396301,0.25304751901150585,GALAXY
166.5647228410583,53.024090166034256,17.767739915251532,17.203227801633094,16.61512853375494,16.173330957720836,16.018105557218536,0.14355562181562756,GALAXY
108.49603469909115,-83.759351989233,21.907932887021975,21.14831468703712,20.47584435242454,20.420064124440874,20.169041074817038,0.5102939510430664,GALAXY
269.1393768634504,14.905230315028135,22.25058769020545,21.349597468709536,20.70094420706744,20.422926649127767,20.258183468038613,0.42228872492270786,GALAXY
180.9793404332925,89.17875291443579,21.22700143970782,20.696946358264814,19.886849653531527,19.55024634669723,19.45259681299852,0.4375385641270493,GALAXY
83.59657025285424,64.02529689075709,17.90025265831305,16.953120884833186,16.43745718242727,16.144470871645044,16.10066762443701,0.6580314388812502,GALAXY
323.84684637884465,3.860224027846101,20.316690623188773,19.129197921929062,18.400418643592843,18.365265827417932,18.349857806776235,0.4564082952692832,GALAXY
138.20083969435612,-78.54463632840438,22.963596038282596,22.07148225336705,21.614733150567297,21.21649519127164,21.285271030039972,0.11977832514664381,GALAXY
195.6790300010359,59.64723258942777,19.195248454436914,18.21390436284163,17.729407637483565,17.284716502982437,17.206442223037456,0.286390738435758,GALAXY
326.3299599472369,17.816131471897904,21.86832325432684,20.589481088778754,20.311789233302896,19.794163722806633,19.70814289558136,0.7088932381131465,GALAXY
224.72567852903717,-69.31206052927797,21.32530189943551,20.161407120912486,19.66628895109156,19.339867127101407,19.178214504023,0.6496426638895779,GALAXY
42.083294655011066,-73.10568873179588,21.55885390667626,20.878498277613982,20.063371130014097,19.946104533615326,19.78245105366019,0.7810510012230475,GALAXY
338.33956450085105,73.73282749858663,19.26359190557931,18.80645776938258,17.972747140019028,17.804714761843467,17.622870254867273,0.6117767381109176,GALAXY
225.97489910571042,30.456047328854112,18.19552286613333,17.310755299292193,16.688302716000482,16.293262896193085,16.273801180836823,0.1384952523700215,GALAXY
120.566021276551,59.271623877016,22.590222875044635,21.62005938862436,21.156306165000604,20.6753007171358,20.719561647285353,0.16325522541648382,GALAXY
50.13794615881941,68.2162020508081,20.021969590380976,18.5206921410573,17.912090798261545,17.61430794310511,17.607419692011835,0.1615010320520001,GALAXY
285.8490681373066,12.919023368697992,18.156916901936672,17.25697708626884,16.490669436752597,16.354068781992677,16.151678843209368,0.24540403778319295,GALAXY
223.22619213426486,3.1403433159074297,17.99964090311985,16.793780411212005,16.415706774070685,15.885940698299489,15.937700859637857,0.44382377204074647,GALAXY
192.04599311147575,-12.523066142221765,22.67900819470544,22.043039772581334,21.634871156488146,21.14838519333869,20.81699912963635,0.027830060293019696,GALAXY
321.80132989834476,-32.94961419759853,21.680827799031693,20.50144092031727,20.008900020817794,19.73671306642352,19.53570140728906,0.4324927717661428,GALAXY
283.8949960408311,-11.772727045431878,18.794811399363997,17.87068239100042,17.3959686284782,17.186517532917335,17.071794193604855,0.09721144505744768,GALAXY
54.602956703790426,49.29833803142816,20.40474868938988,19.403341353758655,18.889003142901487,18.435690448809126,18.55363937183893,0.4437757458292911,GALAXY
112.21994440639736,18.346217582723682,21.013134951053367,20.16311033209284,19.49657220055413,19.1481232893546,19.200732567954148,0.6769255727632234,GALAXY
89.45609033320767,70.65419219187228,20.25834461376505,19.31897969374297,18.72574207117543,18.30460982594299,18.17596635663063,0.2441149807356588,GALAXY
267.8206653261637,-10.191597411746216,21.579283471907072,20.808509390760182,20.333626731737567,19.97046143160893,19.85264593737052,0.3101214126349362,GALAXY
12.071676504880578,19.27612416937572,20.224108495909803,19.635641114790815,18.874332952979888,18.465445624621186,18.416685377215757,0.15925455287431237,GALAXY
205.16028655367396,23.635359556557972,22.59886099853553,21.557969800876027,20.914714526724048,20.756345008497494,20.71067724735131,0.27995238467993383,GALAXY
274.4851268666486,16.505489215138596,21.83345209756665,20.654686292758967,20.062473258557755,19.831834864735928,19.60625211113744,0.555017842617555,GALAXY
315.6356292342298,36.47407915539294,22.22922717252172,21.72596008810383,21.211790280306502,20.928143249628743,20.61078714158537,0.6454130576167664,GALAXY
123.14942953772669,-47.26197569253487,22.75037928327815,21.6181204277137,21.235981233237663,20.91605730887631,20.89506759014133,0.37677517176622866,GALAXY
295.6526296819246,2.2254799582423175,20.309636012211712,19.67999744023988,19.017175064792973,18.731226373162148,18.474903984533025,0.5914537210086154,GALAXY
39.827425303874605,-71.23953549449742,20.825661728464855,20.027653163048257,19.292994590390023,19.05649577703633,18.809510210844277,0.1366441412172994,GALAXY
304.7228250244265,-20.787961023933747,20.952546471913486,19.814735893290987,19.29980900478266,19.068831312251927,19.042874831326646,0.1593236533697328,GALAXY
45.89591843951367,-2.2199276481724013,20.429584769911997,19.660379981750474,18.75207186942144,18.505524089904124,18.542988176271905,0.5406784239772119,GALAXY
143.02342460173222,27.40036671818504,18.241822297050568,17.408856990185168,16.703235562624336,16.396221854456368,16.37000488699231,0.6773202419899315,GALAXY
287.0263316806393,81.09558946551664,20.506456293119864,19.111814160610027,18.50110631480027,18.3308458965182,18.072557905120203,0.38055766877471137,GALAXY
53.97027384555856,18.117191978704057,19.377234769528243,18.73445123503623,18.096361226187575,17.948976920001527,17.869338992023565,0.6631148422330629,GALAXY
82.53050228375093,43.84690491178077,18.77382804689337,17.49271210068239,16.98276477876988,16.61276746599199,16.50889748534098,0.43188190700392703,GALAXY
260.0109246215039,1.1278907091364943,19.791907536830596,19.10079837554249,18.263335317625828,18.08460885891508,18.084549468731144,0.661531299620767,GALAXY
259.21315315658677,24.138725647739633,19.983803493470347,19.059344247071994,18.61188305317712,18.13715980125061,18.03936969695934,0.4426134674728195,GALAXY
230.81314783870704,-77.23220109592079,18.415724554544763,17.643540271310375,17.13392277920154,16.656062504645703,16.582578922437783,0.6348932185116718,GALAXY
249.821440008156,-44.20951544846754,20.681871470413174,19.64723198114463,18.987008532359248,18.754343356757182,18.70192262837539,0.2810612579694375,GALAXY
195.38079960513463,-24.866443223075038,18.658943370446053,18.204740888536172,17.626134830874772,17.2816123269981,17.281069067474963,0.04468464476820343,GALAXY
90.64766120650299,-4.951196098827552,21.52409788716552,20.55153687262895,19.779038926918233,19.592780605445245,19.584368864124656,0.20455387994150687,GALAXY
124.450557661411,-81.78322580957092,22.980240513105798,21.910874636668606,21.333364531748703,20.978009213166125,20.891603071803203,0.1604610276537363,GALAXY
65.37517804851323,-64.79566244040282,20.196985935570034,19.26414736503241,18.67794504940742,18.546565518753276,18.427014497393515,0.6990415779091271,GALAXY
327.0422020801062,-40.17342459756496,17.723007740836604,17.053219681375985,16.532622595439413,16.210456980592742,16.193449386353997,0.5351981292783933,GALAXY
210.02104611580336,84.87588436218911,19.365193680400125,18.439943584917373,17.872849233971227,17.54059414350729,17.27093053231588,0.1144078042447687,GALAXY
144.30651003491036,-30.357538721450865,19.872516653693907,19.079874440681273,18.423686498611072,18.265239994065954,18.053614307658858,0.16848693318847563,GALAXY
166.32208931188777,-3.232609539825148,19.2814557124948,18.413653971184207,17.88901950186039,17.45721304257935,17.545045489156674,0.16450081121020324,GALAXY
341.02200226025354,-54.70241170708927,21.347455679762515,20.453885282921835,19.9331505323578,19.46037582580021,19.340430835140506,0.04100991192608993,GALAXY
55.20650512178887,19.940412793638288,19.622334739360102,18.48303814086289,17.961280527364067,17.798001860336036,17.492576356824387,0.13633146356906076,GALAXY
211.042739526047,-39.47702120712462,20.29871063415084,19.15019262988825,18.498442065146072,18.190876635246923,18.01295038832415,0.26984662478647226,GALAXY
182.11992439840776,-52.74133588108318,20.639467265878775,19.825439238540426,18.954480022719764,18.763172301218308,18.608250337107016,0.6701008608720027,GALAXY
220.12352475647322,2.983073120276231,22.817461830662907,22.014385195410554,21.525205764086106,21.300282508214565,21.334586342292333,0.44609435611356446,GALAXY
6.519666175502583,-89.00895615112425,19.114107472616496,18.33737545130042,17.615861672444865,17.32046711473552,17.240109195264882,0.6420429822815834,GALAXY
313.96460721989456,-88.62047412313945,19.518743421239332,18.598509838703755,18.149004938526602,17.79712508335421,17.8270142285071,0.6891357826565154,GALAXY
335.56258169410046,-50.5676143616656,19.19585465381233,18.163044453924236,17.597664274813603,17.417169804463477,17.240540189231243,0.5775835408753018,GALAXY
203.44794609211522,-83.3901547498522,21.928962901341983,21.315263055955185,20.510182828318246,20.18419794114122,20.17730856834034,0.7732806396192841,GALAXY
250.7942965956812,-70.55536425647556,22.203516815182375,21.362869597727794,20.799507581515822,20.647895625495718,20.48607228954323,0.4876440436691251,GALAXY
332.09977722382644,-29.00508311902471,21.736780416638307,20.561875775169234,20.14600692531403,19.85615672475196,19.740202821452048,0.25236748365698003,GALAXY
254.6059083528235,54.4654223243663,17.959117201486954,17.152838746845706,16.49658639854172,16.119958506145654,16.025242211712015,0.22289713960535706,GALAXY
54.91405544913408,12.96875580647415,19.275676991172062,18.310270873390678,17.645635552421414,17.381107892767226,17.11203063373689,0.6111042636393798,GALAXY
207.46380966005273,2.2801906721549585,23.33303950656752,22.257150790189293,21.641802886236537,21.382726013704342,21.459360100773115,0.37723134492620125,GALAXY
218.41741669782812,-37.1720118225381,20.68348622412698,19.701749259218627,19.362311870088412,19.082425415849226,18.770031327397927,0.750930711114958,GALAXY
152.68704166885897,77.71566949790696,20.737099090234818,19.897960936846545,19.283848868767222,18.864458469335545,18.848508099111566,0.21899156611857296,GALAXY
265.11992482490024,-18.537292577305493,20.62964252614459,19.802538897072683,19.13752899934897,18.742738609409944,18.90707593051965,0.7449774299351236,GALAXY
336.37212531684537,-74.32330197676113,22.047539492309106,21.188691670407376,20.668193148248175,20.467576499638458,20.28496036823732,0.5039171117474369,GALAXY
333.2046646464395,21.071972901204234,23.39032391129768,22.224939757409867,21.73205872012188,21.382521005865183,21.395514928763834,0.6240686970336955,GALAXY
162.30217370548755,-69.50908917421174,23.223482187102267,22.327411979652275,21.391421674649152,21.213642775014975,21.294113922425485,0.6035057623808193,GALAXY
40.765696502671894,-27.85983429569542,21.251537912777774,20.629009897627633,19.918126707191757,19.722122307908258,19.77771201591015,0.43393239099104014,GALAXY
354.54283162644043,1.3341489692056,21.84580072719657,21.315087984344462,20.6069220952683,20.168327467445373,20.175500162053574,0.7933594461746918,GALAXY
302.0033111205363,67.36005444333165,19.476568101415626,18.453538895065037,17.94506695039717,17.705713352269903,17.48759348534357,0.30044985638669564,GALAXY
44.87856523317606,-1.1616155387786335,21.49467799157005,20.156759719943846,19.636866272530167,19.268513511868655,19.06867233126018,0.45282608840924904,GALAXY
331.50307774225405,36.40657788569956,19.619131074799114,18.745782857395497,18.111081826853553,17.886622365217065,17.730158725690334,0.6467530386364246,GALAXY
313.1626903423662,88.70703101983267,21.50149923785609,20.627803837515987,19.973540059774972,19.8211497296614,19.75655459460024,0.08025432297646885,GALAXY
186.78170056538596,-66.33195841836331,17.855199593267276,17.36196065776792,16.554135835256865,16.151642665627044,16.369404962954317,0.45694373573742014,GALAXY
212.85915686817452,-40.548325406486484,19.954207069768177,18.941938575714993,18.26816116973568,18.05020694915505,18.014831652963462,0.07657374175280478,GALAXY
143.6409733932469,-18.976306392423652,22.068077249784118,21.46287671637716,20.83970931003419,20.488683436352936,20.3114418612711,0.5470563189237763,GALAXY
19.71418997593128,-14.070927863010354,22.166881766881264,21.433338118643356,20.935598094593836,20.579240148888246,20.57867198896471,0.010190290869114514,GALAXY
120.67100699252433,-16.016206452201757,18.658501199895834,17.726841009800705,17.40231874827432,16.792358932405794,16.776846579285348,0.6972256877733536,GALAXY
289.0272414952841,73.36998046017987,21.256464346296106,20.45830037308194,19.617766596375002,19.25733581167961,19.20520487016601,0.012466104571563606,GALAXY
1.6675282816570292,38.52587600403416,19.40531038095941,18.5624761721006,17.89070663699767,17.73203016988964,17.606388707763234,0.6018815604218096,GALAXY
120.05970180881191,19.42293853632667,22.70944461096696,22.15902328436884,21.39730225382302,21.067595536597437,21.070953647173944,0.3577172733070647,GALAXY
143.3407296927396,-34.31291078469923,20.266788342691747,19.615420763572743,19.24436801825864,18.763424295837744,18.66719851205098,0.2860845544307742,GALAXY
193.46241705765223,58.28226915983305,22.03262325013184,21.09735443035988,20.41821803898594,19.96434382801681,19.91953702793236,0.44448339924325275,GALAXY
331.14802190859376,81.91089206729802,21.047572434935976,19.775744884633166,19.046374042579952,18.728627221229978,18.558366143917464,0.11735005860079942,GALAXY
124.68455797174605,57.815690859040785,18.14867147307637,17.197581575604634,16.66136387895149,16.257478399946447,16.124876889951476,0.4866271968592328,GALAXY
124.90315268264197,-89.71828106553488,19.77621031612742,18.426568964003888,18.066378191838524,17.699400435985034,17.748138803876817,0.26685501343620893,GALAXY
265.5004493195094,24.55224663301327,20.353499695310312,19.50707300904244,18.880548741125104,18.637115578166828,18.434668142617074,0.2730005560228086,GALAXY
162.7984587203306,-80.79563134042186,18.51616588625661,17.816411657140893,17.461336307405993,17.069254952092376,16.937517439200587,0.6099943896587626,GALAXY
80.8577362583935,-43.630700339930065,22.734406928067333,21.7897354243334,21.176616345620314,20.706057691461318,20.73649409171814,0.21556698066924537,GALAXY
162.8782258077696,-79.28555393740109,18.72567795887654,17.903813021624266,17.335145326062182,16.997677036859663,16.947982543770884,0.2823816736370839,GALAXY
50.70852733672795,18.683181530889797,22.820129062498076,21.64043032203528,21.184321551848946,20.87491944284034,20.96820025022907,0.4992875316896762,GALAXY
63.49931514224039,33.58618442866923,19.144153978947596,18.267714854910977,17.569563406677688,17.331956994730685,16.927165782022612,0.3869325162425898,GALAXY
179.4123981862127,-69.39222514813707,20.291739239785386,19.51514767662124,18.671817084549765,18.39363710699735,18.37079193873286,0.19166951816681704,GALAXY
150.81316182163724,-20.909001051903687,18.5162728120943,17.84621542024201,17.204027314189158,16.816614116873517,16.880184598482074,0.7163031381110704,GALAXY
329.34452438451603,-7.877428388002443,23.051690814503846,22.1652745571441,21.38104141788636,21.097590979390407,20.983446914540654,0.7830106270907148,GALAXY
130.46180368198793,-23.570456083035012,21.019040110462036,20.333695047098526,19.59408681063026,19.195201224330365,19.136057122384752,0.4937259181839135,GALAXY
209.01180610009564,-68.21549991266525,22.03731275594518,20.79068799689563,20.182023400174263,19.883192747151615,19.798757674146753,0.679139507957376,GALAXY
227.61514365103093,-14.589397766254422,22.140859739865757,21.58739413886196,20.712695341773454,20.47798613730286,20.534074389272927,0.1428314578568502,GALAXY
4.714004371800109,45.212048605515264,23.183222586410025,22.251008208306505,21.74763626986052,21.26573162645362,21.173655023402308,0.414402675803003,GALAXY
238.87345392601583,-77.21862038401402,19.38859732140567,18.605614431590762,17.999267625615047,17.684825680189007,17.656125021052553,0.14563825457150806,GALAXY
64.09294807311052,-75.56759746525738,18.20423205670779,17.486096712380366,16.900674373006332,16.540373748379544,16.4276931956436,0.658689622543292,GALAXY
345.98531428900384,-26.14116746952284,20.548791368534822,19.643519722227147,19.09934004849307,18.760534048659846,18.479851354458486,0.3736538981453447,GALAXY
53.51858199112066,79.51062809140652,18.19067460319399,17.309767040818663,16.478253970603827,16.221406228937738,16.19697686924364,0.32409757675541084,GALAXY
149.26468454172854,30.343076410124525,21.22550808217533,20.40487557538321,19.7905306441914,19.529236679701608,19.343278718718807,0.31918869375736014,GALAXY
30.72588050831179,32.16059220106166,22.527534427263873,21.69309238020044,21.072500506326357,20.8525039779952,20.818961519022096,0.6687941143642192,GALAXY
358.87473066454106,-24.85440164918431,20.80279345024766,19.89267121463194,19.531643589308132,19.104839309383756,18.924727297206985,0.10923403578103863,GALAXY
180.79020371924733,16.858942417536923,20.096313950461834,18.9852977301154,18.70191863746074,18.076128479437873,18.20563244077604,0.2015108629708966,GALAXY
214.33860623521576,-88.17638687500619,18.585024619170376,18.106385032181247,17.225562362997422,17.086963183018582,17.029862602361785,0.38169556808084903,GALAXY
24.147531859833894,24.497288353717593,20.230333727799653,18.90196456416257,18.529303992166085,18.132012582722425,18.027332176277746,0.11762458472112326,GALAXY
269.985769343704,74.3916505637226,21.281103415741924,20.34116313988274,19.796852966316415,19.4813559603524,19.402127649452442,0.6124962570300726,GALAXY
75.56601351441087,20.263224302067457,18.93333336196006,17.84996822169499,17.365528505505026,17.036397865237696,16.917200417565315,0.172094438382177,GALAXY
323.299544198657,67.2657468239421,22.041739104955123,21.259540919571204,20.641928136473485,20.274710938700878,20.202553617978683,0.46060598704034933,GALAXY
73.85027057352258,40.31514998389687,22.894713733306265,22.012197815416833,21.3197431253603,20.831293051675228,20.912007932637618,0.5828258549291442,GALAXY
68.64757943891996,-68.29948504733575,22.98405163966984,22.388704187004972,21.63961547861369,21.25987886220675,21.264325118948673,0.21678476653924872,GALAXY
13.157880425314158,72.44159531145152,20.79186224522067,19.67869609756342,19.23289955239205,18.809295626238626,18.863179437353676,0.27281165935895585,GALAXY
169.94410023959972,-78.04010801596053,22.457771050597874,21.50809203867136,20.734692637895744,20.562628468386706,20.324338266423606,0.2613584155118755,GALAXY
203.34280797454193,6.114145058597487,19.398953055692942,18.35213285502905,17.76938302925299,17.45290185056646,17.47494091839338,0.07636135447129427,GALAXY
23.655110194206852,-64.41531771717763,21.54920155594121,20.7633340937432,20.14634430732081,19.745442048131064,19.58996366140853,0.3243829143990535,GALAXY
279.1899420102038,-87.89281006843727,19.072391703694258,18.51474546399061,18.03436732379103,17.70177771995149,17.838136414444882,0.6658445436279782,GALAXY
163.18398050928994,-14.033833177024974,19.70833531736083,18.68985303149635,18.164005282514548,18.035653969221343,17.86300424002397,0.6648546140424796,GALAXY
188.78049695792882,-36.89267262225188,18.365000737366877,17.405784828462934,16.91868155813298,16.534858083874653,16.50677427711609,0.015703758132937024,GALAXY
158.67458889776213,-2.5199111164314587,19.30958320389891,18.623040217531305,18.203269431509227,17.70728505309056,17.62810409745038,0.6780447770908649,GALAXY
144.27470191511736,13.89597961221915,22.771284107236873,21.92924184756514,21.349240865105433,21.032367726784813,20.939720290907943,0.2544904475639449,GALAXY
201.47051927095845,-82.12696698438947,23.13410604623254,22.28030169536301,21.653156288777303,21.22528402659814,21.533334224097494,0.1865605082621136,GALAXY
55.8864885350565,-67.85940687772579,21.726788924647384,20.646162771512685,20.141240719837686,19.76221776048064,19.775658359206663,0.6992477633742459,GALAXY
65.4941269782976,10.555631361076564,21.400077772524426,20.733650757792077,20.229220354086365,19.845951669588647,19.86752191417743,0.6312302349097414,GALAXY
310.2428235648662,-28.22987642892152,18.812993807738845,18.174814580295852,17.58660686610292,17.391580472478243,17.33082114175,0.35334004655513024,GALAXY
340.6015663681078,41.251227758900626,20.540634904813903,19.588377660933123,19.047551358202732,18.898948141188026,18.5420679093863,0.5544914917267321,GALAXY
134.39135386071106,27.412496746549138,18.336626874334385,17.615395903704997,16.823203470318823,16.56795074545939,16.575479870405907,0.7113252724370492,GALAXY
97.46808233167935,62.20878533818322,23.12882197397573,22.283269878625156,21.53222382733498,21.36821187163885,21.000765074121656,0.48899038842588033,GALAXY
231.83983556604568,34.648708800460554,19.809109087306478,18.999720758801526,18.31559684886226,18.00707589953107,17.774837086301105,0.41532484406211606,GALAXY
147.14430159531472,-12.612406069773343,22.271724131696185,21.445299864933638,20.829441962111105,20.396075404026686,20.46280507853489,0.6910464278137829,GALAXY
9.13908803772415,31.13399203099783,22.65119331495749,21.78797381873999,21.381754674689883,20.96172332891598,20.750088857141737,0.5989474374286904,GALAXY
56.21493505182853,-40.431388634024664,20.592233795949284,19.68327224139375,19.255966075613816,18.675587567553738,18.67609090798027,0.23018383496150768,GALAXY
257.7500023850631,-34.86357021992172,18.579065504769886,17.70255913769187,17.312103550090608,16.98749463199916,16.81395425683817,0.6303102656511318,GALAXY
237.2126190876545,52.01732878574279,19.010376994143527,18.23526246824502,17.59366129683343,17.348542813705436,17.29435442721245,0.07496424499337441,GALAXY
9.754557301254057,-9.644487047715202,19.836229311598764,19.22551561239831,18.773832122814806,18.211599383368064,18.31039935306757,0.6739551694946564,GALAXY
79.9099782958618,53.70846129330346,19.444740850018032,18.654326266221172,18.09971286560663,17.79817966238438,17.61245731571105,0.3828305189466825,GALAXY
83.1869267717057,58.036027260290126,22.515696252487132,21.80414990035732,21.04406607447379,20.997557664844553,21.023804948605466,0.6100538487919875,GALAXY
241.88138769554223,64.36122077903107,22.281981864109763,21.516224077107,21.11433456217121,20.66959899444776,20.79243866764941,0.795080751186666,GALAXY
7.095793591571096,74.99434245141731,21.48182595304908,20.88204819169,20.29694158492779,20.00571270514347,19.980594845277952,0.4249478672160857,GALAXY
37.479089514446585,-12.422660307606677,23.836797200878934,22.1475517849896,21.505963219534053,21.4507926038558,21.20249332175478,0.4239897591953937,GALAXY
287.9697907343482,-32.60397270219501,21.01486088803353,20.085961882933148,19.478867134548373,19.090983637714835,18.871398722961903,0.04951486851272722,GALAXY
64.2760783395601,14.795774386940494,20.36973555659681,19.451264226903984,18.92001575670298,18.762731179257813,18.654692160339394,0.20338372003324562,GALAXY
234.9885988266749,-23.18896378122703,18.10624286091711,17.230670694366438,16.481406224328865,16.208326918396025,16.20306240917423,0.14157101498910304,GALAXY
85.74580117682154,18.193350024041933,20.506562340264843,19.642502813508045,19.266350406934997,18.989627774625628,18.74438200706066,0.3510689308358509,GALAXY
35.79890139336426,37.00545527588844,20.659889584471685,19.402628639915296,18.74285009079134,18.462376629458603,18.20015632954991,0.3595681377977496,GALAXY
87.54198875980347,33.91290332858463,21.482186590608425,20.696552599519865,19.84889450389829,19.69154714613867,19.48892900028475,0.5676899279921798,GALAXY
260.0160954680373,-22.58048033637816,20.894585192667776,19.875529212780688,19.082737457901658,18.817467719678906,18.8838999023493,0.06609535637584496,GALAXY
308.0507285182629,-59.96516369422449,23.000172747375196,21.819461193025575,21.15931171519063,20.75948245516722,20.72825758055257,0.0813516626362677,GALAXY
298.879151244117,-12.504719076802644,20.701708404112708,19.989485931844534,19.51047059180199,19.149375209223273,19.02318483672921,0.33348188609213403,GALAXY
142.98607066264373,-64.33305406525642,23.079597503573837,22.100792065653902,21.600955744162412,21.223868604848764,21.02304048717499,0.3274999792852136,GALAXY
240.51064916543262,70.2174663330855,21.270120744235086,20.117101703972402,19.388924120702477,19.168396543632582,19.0235698392519,0.7773249936422078,GALAXY
73.79434634969554,-27.74205706718567,18.609775743409745,17.62702372298834,16.985139679425142,16.70794124421742,16.536747355230112,0.4763362666869237,GALAXY
